timestamp,mode,case,np,run,total_ms,comm_ms,comp_ms,gflops,bytes_per_iter,status
20260107_105021,weak,rows50000_nnz16_seed42,2,8,4.095840,0.395060,3.712463,0.781280,879480.80,OK
20260107_105021,weak,rows50000_nnz16_seed42,2,9,4.531336,0.605249,4.004288,0.706194,879480.80,OK
20260107_105021,weak,rows50000_nnz16_seed42,2,10,4.500484,0.438595,4.061127,0.711035,879480.80,OK
20260107_105021,weak,rows50000_nnz16_seed42,4,1,5.894566,2.749395,4.033089,1.085746,2578232.80,OK
20260107_105021,weak,rows50000_nnz16_seed42,4,2,7.513666,4.065657,5.721712,0.851781,2578232.80,OK
20260107_105021,weak,rows50000_nnz16_seed42,4,3,7.808495,3.595972,6.068611,0.819620,2578232.80,OK
20260107_105021,weak,rows50000_nnz16_seed42,4,4,8.016777,4.101753,6.255770,0.798326,2578232.80,OK
20260107_105021,weak,rows50000_nnz16_seed42,4,5,6.269217,2.454519,4.458857,1.020861,2578232.80,OK
20260107_105021,weak,rows50000_nnz16_seed42,4,6,7.392597,3.465700,5.991268,0.865731,2578232.80,OK
20260107_105021,weak,rows50000_nnz16_seed42,4,7,5.233002,2.065229,3.525114,1.223007,2578232.80,OK
20260107_105021,weak,rows50000_nnz16_seed42,4,8,5.687284,1.883459,3.929710,1.125317,2578232.80,OK
20260107_105021,weak,rows50000_nnz16_seed42,4,9,7.000685,4.014206,5.509663,0.914196,2578232.80,OK
20260107_105021,weak,rows50000_nnz16_seed42,4,10,5.144024,1.476622,3.705978,1.244162,2578232.80,OK
20260107_105021,weak,rows50000_nnz16_seed42,8,1,13.555050,9.921122,8.985186,0.944298,5218989.60,OK
20260107_105021,weak,rows50000_nnz16_seed42,8,2,9.443712,5.539560,4.336262,1.355399,5218989.60,OK
20260107_105021,weak,rows50000_nnz16_seed42,8,3,11.178303,6.826401,7.071781,1.145075,5218989.60,OK
20260107_105021,weak,rows50000_nnz16_seed42,8,4,10.883808,7.205248,6.542253,1.176059,5218989.60,OK
20260107_105021,weak,rows50000_nnz16_seed42,8,5,11.296797,7.167435,7.254839,1.133065,5218989.60,OK
20260107_105021,weak,rows50000_nnz16_seed42,8,6,10.650492,6.552267,6.601429,1.201822,5218989.60,OK
20260107_105021,weak,rows50000_nnz16_seed42,8,7,11.329508,6.315756,6.323814,1.129793,5218989.60,OK
20260107_105021,weak,rows50000_nnz16_seed42,8,8,13.277006,9.480333,8.106327,0.964073,5218989.60,OK
20260107_105021,weak,rows50000_nnz16_seed42,8,9,9.482908,5.850506,4.311991,1.349797,5218989.60,OK
20260107_105021,weak,rows50000_nnz16_seed42,8,10,11.033583,7.582378,7.412815,1.160095,5218989.60,OK
20260107_105021,weak,rows50000_nnz16_seed42,16,1,26.633263,19.886827,12.507772,0.961204,8027659.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,16,2,20.822811,16.404963,10.839367,1.229421,8027659.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,16,3,22.753859,17.450905,10.872507,1.125084,8027659.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,16,4,20.004797,15.418291,9.917593,1.279693,8027659.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,16,5,26.003885,20.497131,13.443661,0.984468,8027659.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,16,6,24.455261,19.860268,8.736324,1.046810,8027659.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,16,7,21.144247,16.098690,10.284472,1.210731,8027659.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,16,8,26.650000,22.427464,13.124132,0.960600,8027659.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,16,9,22.654772,17.721844,10.831499,1.130005,8027659.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,16,10,22.920513,18.053293,9.966373,1.116903,8027659.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,32,1,91.994047,83.262348,24.040842,0.556558,10201382.40,OK
20260107_105021,weak,rows50000_nnz16_seed42,32,2,64.414549,52.618694,17.811680,0.794851,10201382.40,OK
20260107_105021,weak,rows50000_nnz16_seed42,32,3,51.807594,41.990519,17.651415,0.988272,10201382.40,OK
20260107_105021,weak,rows50000_nnz16_seed42,32,4,89.436817,80.982876,24.836874,0.572471,10201382.40,OK
20260107_105021,weak,rows50000_nnz16_seed42,32,5,78.551149,73.560524,23.973751,0.651805,10201382.40,OK
20260107_105021,weak,rows50000_nnz16_seed42,32,6,93.141413,86.376762,25.141382,0.549702,10201382.40,OK
20260107_105021,weak,rows50000_nnz16_seed42,32,7,69.556618,60.326195,16.667843,0.736091,10201382.40,OK
20260107_105021,weak,rows50000_nnz16_seed42,32,8,69.110203,62.331295,21.103811,0.740846,10201382.40,OK
20260107_105021,weak,rows50000_nnz16_seed42,32,9,82.429981,75.027990,20.091820,0.621133,10201382.40,OK
20260107_105021,weak,rows50000_nnz16_seed42,32,10,84.162474,74.953699,21.402931,0.608347,10201382.40,OK
20260107_105021,weak,rows50000_nnz16_seed42,64,1,143.586731,133.846045,20.843983,0.713158,11567019.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,64,2,135.957766,127.919006,16.309595,0.753175,11567019.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,64,3,133.798409,125.513506,19.484997,0.765330,11567019.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,64,4,112.902975,104.324532,23.359776,0.906973,11567019.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,64,5,139.023924,130.610514,16.180944,0.736564,11567019.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,64,6,159.164906,149.918079,21.295834,0.643358,11567019.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,64,7,124.328184,118.161106,20.555973,0.823627,11567019.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,64,8,142.909479,136.154556,23.604774,0.716537,11567019.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,64,9,125.660896,119.009304,27.162123,0.814892,11567019.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,64,10,122.892523,113.146448,20.370817,0.833248,11567019.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,128,1,623.482370,607.060814,22.012663,0.328478,12348151.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,128,2,926.484632,914.173460,24.135733,0.221051,12348151.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,128,3,996.470833,989.338732,32.774353,0.205525,12348151.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,128,4,791.560793,781.417847,31.868410,0.258729,12348151.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,128,5,484.341669,476.119709,28.364706,0.422842,12348151.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,128,6,571.199226,564.893484,34.322309,0.358544,12348151.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,128,7,593.838882,581.366444,30.339718,0.344875,12348151.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,128,8,745.012188,736.181736,19.999695,0.274895,12348151.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,128,9,553.830481,542.676497,36.305285,0.369788,12348151.20,OK
20260107_105021,weak,rows50000_nnz16_seed42,128,10,618.163872,608.620358,35.835838,0.331304,12348151.20,OK
