timestamp,mode,case,np,run,time_ms,status
20260102_101457,weak,rows50000_nnz16_seed42,16,2,25.225,OK
20260102_101457,weak,rows50000_nnz16_seed42,16,3,18.197,OK
20260102_101457,weak,rows50000_nnz16_seed42,16,4,19.326,OK
20260102_101457,weak,rows50000_nnz16_seed42,16,5,13.409,OK
20260102_101457,weak,rows50000_nnz16_seed42,16,6,18.317,OK
20260102_101457,weak,rows50000_nnz16_seed42,16,7,15.064,OK
20260102_101457,weak,rows50000_nnz16_seed42,16,8,14.341,OK
20260102_101457,weak,rows50000_nnz16_seed42,16,9,23.547,OK
20260102_101457,weak,rows50000_nnz16_seed42,16,10,14.355,OK
20260102_101457,weak,rows50000_nnz16_seed42,32,1,43.688,OK
20260102_101457,weak,rows50000_nnz16_seed42,32,2,44.030,OK
20260102_101457,weak,rows50000_nnz16_seed42,32,3,43.491,OK
20260102_101457,weak,rows50000_nnz16_seed42,32,4,43.785,OK
20260102_101457,weak,rows50000_nnz16_seed42,32,5,43.399,OK
20260102_101457,weak,rows50000_nnz16_seed42,32,6,44.671,OK
20260102_101457,weak,rows50000_nnz16_seed42,32,7,46.810,OK
20260102_101457,weak,rows50000_nnz16_seed42,32,8,44.017,OK
20260102_101457,weak,rows50000_nnz16_seed42,32,9,44.123,OK
20260102_101457,weak,rows50000_nnz16_seed42,32,10,49.095,OK
20260102_101457,weak,rows50000_nnz16_seed42,64,1,52.737,OK
20260102_101457,weak,rows50000_nnz16_seed42,64,2,52.794,OK
20260102_101457,weak,rows50000_nnz16_seed42,64,3,56.165,OK
20260102_101457,weak,rows50000_nnz16_seed42,64,4,51.083,OK
20260102_101457,weak,rows50000_nnz16_seed42,64,5,52.694,OK
20260102_101457,weak,rows50000_nnz16_seed42,64,6,49.959,OK
20260102_101457,weak,rows50000_nnz16_seed42,64,7,52.615,OK
20260102_101457,weak,rows50000_nnz16_seed42,64,8,52.591,OK
20260102_101457,weak,rows50000_nnz16_seed42,64,9,51.616,OK
20260102_101457,weak,rows50000_nnz16_seed42,64,10,57.396,OK
20260102_101457,weak,rows50000_nnz16_seed42,128,1,59.905,OK
20260102_101457,weak,rows50000_nnz16_seed42,128,2,51.820,OK
20260102_101457,weak,rows50000_nnz16_seed42,128,3,51.762,OK
20260102_101457,weak,rows50000_nnz16_seed42,128,4,62.913,OK
20260102_101457,weak,rows50000_nnz16_seed42,128,5,63.522,OK
20260102_101457,weak,rows50000_nnz16_seed42,128,6,92.910,OK
20260102_101457,weak,rows50000_nnz16_seed42,128,7,51.471,OK
20260102_101457,weak,rows50000_nnz16_seed42,128,8,69.184,OK
20260102_101457,weak,rows50000_nnz16_seed42,128,9,52.803,OK
20260102_101457,weak,rows50000_nnz16_seed42,128,10,51.895,OK
