timestamp,mode,case,np,run,time_ms,status
20260107_090503,weak,rows50000_nnz16_seed42,8,5,11.029,OK
20260107_090503,weak,rows50000_nnz16_seed42,8,6,7.402,OK
20260107_090503,weak,rows50000_nnz16_seed42,8,7,7.345,OK
20260107_090503,weak,rows50000_nnz16_seed42,8,8,7.550,OK
20260107_090503,weak,rows50000_nnz16_seed42,8,9,7.305,OK
20260107_090503,weak,rows50000_nnz16_seed42,8,10,7.252,OK
20260107_090503,weak,rows50000_nnz16_seed42,16,1,28.507,OK
20260107_090503,weak,rows50000_nnz16_seed42,16,2,22.589,OK
20260107_090503,weak,rows50000_nnz16_seed42,16,3,26.950,OK
20260107_090503,weak,rows50000_nnz16_seed42,16,4,27.916,OK
20260107_090503,weak,rows50000_nnz16_seed42,16,5,23.115,OK
20260107_090503,weak,rows50000_nnz16_seed42,16,6,27.164,OK
20260107_090503,weak,rows50000_nnz16_seed42,16,7,22.825,OK
20260107_090503,weak,rows50000_nnz16_seed42,16,8,23.202,OK
20260107_090503,weak,rows50000_nnz16_seed42,16,9,27.261,OK
20260107_090503,weak,rows50000_nnz16_seed42,16,10,22.945,OK
20260107_090503,weak,rows50000_nnz16_seed42,32,1,43.746,OK
20260107_090503,weak,rows50000_nnz16_seed42,32,2,44.031,OK
20260107_090503,weak,rows50000_nnz16_seed42,32,3,46.322,OK
20260107_090503,weak,rows50000_nnz16_seed42,32,4,42.103,OK
20260107_090503,weak,rows50000_nnz16_seed42,32,5,41.207,OK
20260107_090503,weak,rows50000_nnz16_seed42,32,6,41.914,OK
20260107_090503,weak,rows50000_nnz16_seed42,32,7,41.703,OK
20260107_090503,weak,rows50000_nnz16_seed42,32,8,42.483,OK
20260107_090503,weak,rows50000_nnz16_seed42,32,9,41.762,OK
20260107_090503,weak,rows50000_nnz16_seed42,32,10,41.466,OK
20260107_090503,weak,rows50000_nnz16_seed42,64,1,86.020,OK
20260107_090503,weak,rows50000_nnz16_seed42,64,2,273.091,OK
20260107_090503,weak,rows50000_nnz16_seed42,64,3,292.807,OK
20260107_090503,weak,rows50000_nnz16_seed42,64,4,84.406,OK
20260107_090503,weak,rows50000_nnz16_seed42,64,5,79.028,OK
20260107_090503,weak,rows50000_nnz16_seed42,64,6,83.999,OK
20260107_090503,weak,rows50000_nnz16_seed42,64,7,265.171,OK
20260107_090503,weak,rows50000_nnz16_seed42,64,8,110.330,OK
20260107_090503,weak,rows50000_nnz16_seed42,64,9,114.333,OK
20260107_090503,weak,rows50000_nnz16_seed42,64,10,133.248,OK
20260107_090503,weak,rows50000_nnz16_seed42,128,1,554.844,OK
20260107_090503,weak,rows50000_nnz16_seed42,128,2,713.377,OK
20260107_090503,weak,rows50000_nnz16_seed42,128,3,892.433,OK
20260107_090503,weak,rows50000_nnz16_seed42,128,4,786.041,OK
20260107_090503,weak,rows50000_nnz16_seed42,128,5,720.600,OK
20260107_090503,weak,rows50000_nnz16_seed42,128,6,954.539,OK
20260107_090503,weak,rows50000_nnz16_seed42,128,7,794.993,OK
20260107_090503,weak,rows50000_nnz16_seed42,128,8,703.570,OK
20260107_090503,weak,rows50000_nnz16_seed42,128,9,576.108,OK
20260107_090503,weak,rows50000_nnz16_seed42,128,10,1094.105,OK
